Match_Id,Day,Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Match_Won
548355,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,0
548355,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,1
548356,1,10,0,0,26.08695652,57.14285714,16.66666667,85,70,0
548356,1,7,1,1,57.14285714,26.08695652,83.33333333,55.40540541,56.57894737,1
548357,1,3,1,1,60.30534351,38.66666667,60,63.63636364,58.44155844,0
548357,1,8,0,0,38.66666667,60.30534351,40,55.81395349,58.13953488,1
548358,1,1,1,1,51.51515152,26.08695652,80,55.07246377,43.5483871,0
548358,1,10,0,0,26.08695652,51.51515152,20,85,70,1
548359,0,4,0,0,47.01492537,53.38983051,40,59.375,59.42028986,0
548359,0,5,1,1,53.38983051,47.01492537,60,53.96825397,46.2962963,1
548360,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,0
548360,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,1
548361,0,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,0
548361,0,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,1
548362,1,6,1,1,42.10526316,51.51515152,41.17647059,43.75,31.57894737,0
548362,1,1,0,0,51.51515152,42.10526316,58.82352941,44.92753623,56.4516129,1
548363,1,10,1,1,26.08695652,53.38983051,20,15,30,0
548363,1,5,0,0,53.38983051,26.08695652,80,46.03174603,53.7037037,1
548364,0,8,1,0,38.66666667,47.01492537,30,44.18604651,58.13953488,0
548364,0,4,0,1,47.01492537,38.66666667,70,59.375,40.57971014,1
548365,1,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,0
548365,1,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,1
548366,1,5,0,1,53.38983051,60.30534351,35.29411765,46.03174603,46.2962963,0
548366,1,3,1,0,60.30534351,53.38983051,64.70588235,63.63636364,41.55844156,1
548367,1,10,1,0,26.08695652,50.35971223,0,15,70,0
548367,1,2,0,1,50.35971223,26.08695652,100,45.90163934,43.5483871,1
548368,1,1,0,0,51.51515152,57.14285714,27.77777778,44.92753623,56.4516129,0
548368,1,7,1,1,57.14285714,51.51515152,72.22222222,55.40540541,56.57894737,1
548369,0,3,1,0,60.30534351,42.10526316,68.75,63.63636364,41.55844156,0
548369,0,6,0,1,42.10526316,60.30534351,31.25,56.25,31.57894737,1
548370,1,5,1,1,53.38983051,26.08695652,80,53.96825397,46.2962963,0
548370,1,10,0,0,26.08695652,53.38983051,20,85,70,1
548371,0,4,0,0,47.01492537,38.66666667,70,59.375,59.42028986,0
548371,0,8,1,1,38.66666667,47.01492537,30,44.18604651,41.86046512,1
548372,1,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,0
548372,1,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,1
548373,0,1,0,1,51.51515152,60.30534351,37.5,44.92753623,43.5483871,0
548373,0,3,1,0,60.30534351,51.51515152,62.5,63.63636364,41.55844156,1
548374,1,6,0,0,42.10526316,47.01492537,44.44444444,56.25,68.42105263,0
548374,1,4,1,1,47.01492537,42.10526316,55.55555556,40.625,40.57971014,1
548375,1,7,1,0,57.14285714,51.51515152,72.22222222,55.40540541,43.42105263,0
548375,1,1,0,1,51.51515152,57.14285714,27.77777778,44.92753623,43.5483871,1
548376,1,4,1,0,47.01492537,60.30534351,41.17647059,40.625,59.42028986,0
548376,1,3,0,1,60.30534351,47.01492537,58.82352941,36.36363636,58.44155844,1
548377,0,6,1,0,42.10526316,50.35971223,35.29411765,43.75,68.42105263,0
548377,0,2,0,1,50.35971223,42.10526316,64.70588235,45.90163934,43.5483871,1
548378,1,8,0,0,38.66666667,53.38983051,22.22222222,55.81395349,58.13953488,0
548378,1,5,1,1,53.38983051,38.66666667,77.77777778,53.96825397,46.2962963,1
548379,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,0
548379,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,1
548380,0,10,0,0,26.08695652,51.51515152,20,85,70,0
548380,0,1,1,1,51.51515152,26.08695652,80,55.07246377,43.5483871,1
548381,1,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,0
548381,1,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,1
548382,0,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,0
548382,0,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,1
548383,1,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,0
548383,1,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,1
548384,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,0
548384,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,1
548385,1,6,1,0,42.10526316,60.30534351,31.25,43.75,68.42105263,0
548385,1,3,0,1,60.30534351,42.10526316,68.75,36.36363636,58.44155844,1
548386,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,0
548386,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,1
598003,1,1,1,0,51.51515152,42.10526316,58.82352941,55.07246377,56.4516129,0
598003,1,6,0,1,42.10526316,51.51515152,41.17647059,56.25,31.57894737,1
598004,1,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,0
598004,1,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,1
598005,1,11,0,1,54.83870968,26.08695652,100,53.33333333,48.64864865,0
598005,1,10,1,0,26.08695652,54.83870968,0,15,70,1
598006,1,6,0,0,42.10526316,53.38983051,37.5,56.25,68.42105263,0
598006,1,5,1,1,53.38983051,42.10526316,62.5,53.96825397,46.2962963,1
598007,0,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,0
598007,0,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,1
598008,1,10,1,1,26.08695652,47.01492537,50,15,30,0
598008,1,4,0,0,47.01492537,26.08695652,50,59.375,59.42028986,1
598009,0,11,0,0,54.83870968,50.35971223,55.55555556,53.33333333,51.35135135,0
598009,0,2,1,1,50.35971223,54.83870968,44.44444444,54.09836066,43.5483871,1
598010,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,0
598010,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,1
598011,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,0
598011,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,1
598012,1,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,0
598012,1,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,1
598013,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,0
598013,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,1
598014,0,10,0,0,26.08695652,53.38983051,20,85,70,0
598014,0,5,1,1,53.38983051,26.08695652,80,53.96825397,46.2962963,1
598015,1,6,1,1,42.10526316,54.83870968,37.5,43.75,31.57894737,0
598015,1,11,0,0,54.83870968,42.10526316,62.5,53.33333333,51.35135135,1
598016,1,7,1,1,57.14285714,26.08695652,83.33333333,55.40540541,56.57894737,0
598016,1,10,0,0,26.08695652,57.14285714,16.66666667,85,70,1
598017,0,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,0
598017,0,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,1
598018,1,1,1,1,51.51515152,54.83870968,66.66666667,55.07246377,43.5483871,0
598018,1,11,0,0,54.83870968,51.51515152,33.33333333,53.33333333,51.35135135,1
598019,0,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,0
598019,0,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,1
598020,1,3,0,0,60.30534351,26.08695652,66.66666667,36.36363636,41.55844156,0
598020,1,10,1,1,26.08695652,60.30534351,33.33333333,15,30,1
598021,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,0
598021,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,1
598022,0,2,1,0,50.35971223,42.10526316,58.82352941,54.09836066,56.4516129,0
598022,0,6,0,1,42.10526316,50.35971223,41.17647059,56.25,31.57894737,1
598023,1,10,1,0,26.08695652,54.83870968,0,15,70,0
598023,1,11,0,1,54.83870968,26.08695652,100,53.33333333,48.64864865,1
598024,0,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,0
598024,0,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,1
598025,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,0
598025,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,1
598026,1,11,0,0,54.83870968,47.01492537,75,53.33333333,51.35135135,0
598026,1,4,1,1,47.01492537,54.83870968,25,40.625,40.57971014,1
598027,1,1,1,1,51.51515152,60.30534351,37.5,55.07246377,43.5483871,0
598027,1,3,0,0,60.30534351,51.51515152,62.5,36.36363636,41.55844156,1
598028,0,2,1,0,50.35971223,53.38983051,50,54.09836066,56.4516129,0
598028,0,5,0,1,53.38983051,50.35971223,50,46.03174603,46.2962963,1
598029,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,0
598029,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,1
598030,0,4,1,0,47.01492537,26.08695652,50,40.625,59.42028986,0
598030,0,10,0,1,26.08695652,47.01492537,50,85,30,1
598031,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,0
598031,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,1
598032,1,2,0,1,50.35971223,26.08695652,100,45.90163934,43.5483871,0
598032,1,10,1,0,26.08695652,50.35971223,0,15,70,1
598033,1,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,0
598033,1,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,1
598034,1,1,1,1,51.51515152,57.14285714,27.77777778,55.07246377,43.5483871,0
598034,1,7,0,0,57.14285714,51.51515152,72.22222222,44.59459459,43.42105263,1
598035,1,3,0,0,60.30534351,54.83870968,66.66666667,36.36363636,41.55844156,0
598035,1,11,1,1,54.83870968,60.30534351,33.33333333,46.66666667,48.64864865,1
598036,1,1,0,0,51.51515152,47.01492537,68.42105263,44.92753623,56.4516129,0
598036,1,4,1,1,47.01492537,51.51515152,31.57894737,40.625,40.57971014,1
598037,1,5,0,0,53.38983051,54.83870968,57.14285714,46.03174603,53.7037037,0
598037,1,11,1,1,54.83870968,53.38983051,42.85714286,46.66666667,48.64864865,1
598038,0,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,0
598038,0,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,1
598039,1,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,0
598039,1,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,1
598040,0,6,0,1,42.10526316,26.08695652,50,56.25,31.57894737,0
598040,0,10,1,0,26.08695652,42.10526316,50,15,70,1
598041,1,5,1,0,53.38983051,50.35971223,43.75,53.96825397,53.7037037,0
598041,1,2,0,1,50.35971223,53.38983051,56.25,45.90163934,43.5483871,1
598042,0,7,1,1,57.14285714,47.01492537,50,55.40540541,56.57894737,0
598042,0,4,0,0,47.01492537,57.14285714,50,59.375,59.42028986,1
598043,1,10,0,0,26.08695652,60.30534351,33.33333333,85,70,0
598043,1,3,1,1,60.30534351,26.08695652,66.66666667,63.63636364,58.44155844,1
598044,1,11,0,0,54.83870968,57.14285714,50,53.33333333,51.35135135,0
598044,1,7,1,1,57.14285714,54.83870968,50,55.40540541,56.57894737,1
598045,0,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,0
598045,0,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,1
598046,1,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,0
598046,1,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,1
598047,0,10,0,0,26.08695652,50.35971223,0,85,70,0
598047,0,2,1,1,50.35971223,26.08695652,100,54.09836066,43.5483871,1
598048,1,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,0
598048,1,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,1
598049,1,11,0,0,54.83870968,42.10526316,62.5,53.33333333,51.35135135,0
598049,1,6,1,1,42.10526316,54.83870968,37.5,43.75,31.57894737,1
598050,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,0
598050,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,1
598051,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,0
598051,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,1
598052,0,5,0,0,53.38983051,26.08695652,80,46.03174603,53.7037037,0
598052,0,10,1,1,26.08695652,53.38983051,20,15,30,1
598053,1,2,0,0,50.35971223,54.83870968,44.44444444,45.90163934,56.4516129,0
598053,1,11,1,1,54.83870968,50.35971223,55.55555556,46.66666667,48.64864865,1
598054,1,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,0
598054,1,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,1
598055,0,7,1,1,57.14285714,51.51515152,72.22222222,55.40540541,56.57894737,0
598055,0,1,0,0,51.51515152,57.14285714,27.77777778,44.92753623,56.4516129,1
598056,1,11,1,0,54.83870968,60.30534351,33.33333333,46.66666667,51.35135135,0
598056,1,3,0,1,60.30534351,54.83870968,66.66666667,36.36363636,58.44155844,1
598057,1,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,0
598057,1,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,1
598058,0,10,0,0,26.08695652,51.51515152,20,85,70,0
598058,0,1,1,1,51.51515152,26.08695652,80,55.07246377,43.5483871,1
598059,1,6,1,0,42.10526316,50.35971223,35.29411765,43.75,68.42105263,0
598059,1,2,0,1,50.35971223,42.10526316,64.70588235,45.90163934,43.5483871,1
598060,1,10,1,1,26.08695652,57.14285714,16.66666667,15,30,0
598060,1,7,0,0,57.14285714,26.08695652,83.33333333,44.59459459,43.42105263,1
598061,0,4,1,0,47.01492537,54.83870968,25,40.625,59.42028986,0
598061,0,11,0,1,54.83870968,47.01492537,75,53.33333333,48.64864865,1
598062,1,1,1,0,51.51515152,50.35971223,50,55.07246377,56.4516129,0
598062,1,2,0,1,50.35971223,51.51515152,50,45.90163934,43.5483871,1
598063,0,5,1,0,53.38983051,60.30534351,35.29411765,53.96825397,53.7037037,0
598063,0,3,0,1,60.30534351,53.38983051,64.70588235,36.36363636,58.44155844,1
598064,1,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,0
598064,1,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,1
598065,1,7,0,0,57.14285714,54.83870968,50,44.59459459,43.42105263,0
598065,1,11,1,1,54.83870968,57.14285714,50,46.66666667,48.64864865,1
598066,1,1,1,0,51.51515152,26.08695652,80,55.07246377,56.4516129,0
598066,1,10,0,1,26.08695652,51.51515152,20,85,30,1
598067,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,0
598067,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,1
598068,1,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,0
598068,1,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,1
598069,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,0
598069,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,1
598070,1,11,1,1,54.83870968,53.38983051,42.85714286,46.66666667,48.64864865,0
598070,1,5,0,0,53.38983051,54.83870968,57.14285714,46.03174603,53.7037037,1
598071,1,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,0
598071,1,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,1
598072,1,10,1,1,26.08695652,42.10526316,33.33333333,15,30,0
598072,1,6,0,0,42.10526316,26.08695652,66.66666667,56.25,68.42105263,1
598073,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,0
598073,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,1
598074,1,11,0,0,54.83870968,51.51515152,33.33333333,53.33333333,51.35135135,0
598074,1,1,1,1,51.51515152,54.83870968,66.66666667,55.07246377,43.5483871,1
598075,1,3,1,1,60.30534351,57.14285714,45.45454545,63.63636364,58.44155844,0
598075,1,7,0,0,57.14285714,60.30534351,54.54545455,44.59459459,43.42105263,1
598076,1,5,0,0,53.38983051,54.83870968,57.14285714,46.03174603,53.7037037,0
598076,1,11,1,1,54.83870968,53.38983051,42.85714286,46.66666667,48.64864865,1
598077,1,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,0
598077,1,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,1
598078,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,0
598078,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,1
729284,1,7,0,0,57.14285714,51.51515152,72.22222222,44.59459459,43.42105263,0
729284,1,1,1,1,51.51515152,57.14285714,27.77777778,55.07246377,43.5483871,1
729286,1,6,0,1,42.10526316,50.35971223,35.29411765,56.25,31.57894737,0
729286,1,2,1,0,50.35971223,42.10526316,64.70588235,54.09836066,56.4516129,1
729288,1,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,0
729288,1,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,1
729290,0,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,0
729290,0,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,1
729292,1,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,0
729292,1,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,1
729294,0,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,0
729294,0,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,1
729296,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,0
729296,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,1
729298,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,0
729298,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,1
729300,1,4,0,1,47.01492537,54.83870968,25,59.375,40.57971014,0
729300,1,11,1,0,54.83870968,47.01492537,75,46.66666667,51.35135135,1
729302,1,5,1,0,53.38983051,60.30534351,35.29411765,53.96825397,53.7037037,0
729302,1,3,0,1,60.30534351,53.38983051,64.70588235,36.36363636,58.44155844,1
729304,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,0
729304,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,1
729306,1,11,1,1,54.83870968,42.10526316,62.5,46.66666667,48.64864865,0
729306,1,6,0,0,42.10526316,54.83870968,37.5,56.25,68.42105263,1
729308,0,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,0
729308,0,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,1
729310,1,5,1,0,53.38983051,50.35971223,43.75,53.96825397,53.7037037,0
729310,1,2,0,1,50.35971223,53.38983051,56.25,45.90163934,43.5483871,1
729312,0,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,0
729312,0,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,1
729314,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,0
729314,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,1
729316,0,11,1,1,54.83870968,60.30534351,33.33333333,46.66666667,48.64864865,0
729316,0,3,0,0,60.30534351,54.83870968,66.66666667,36.36363636,41.55844156,1
729318,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,0
729318,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,1
729320,1,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,0
729320,1,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,1
729322,1,7,1,0,57.14285714,54.83870968,50,55.40540541,43.42105263,0
729322,1,11,0,1,54.83870968,57.14285714,50,53.33333333,48.64864865,1
733976,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,0
733976,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,1
733978,1,7,0,0,57.14285714,47.01492537,50,44.59459459,43.42105263,0
733978,1,4,1,1,47.01492537,57.14285714,50,40.625,40.57971014,1
733980,0,6,0,1,42.10526316,53.38983051,37.5,56.25,31.57894737,0
733980,0,5,1,0,53.38983051,42.10526316,62.5,53.96825397,53.7037037,1
733982,1,2,1,0,50.35971223,54.83870968,44.44444444,54.09836066,56.4516129,0
733982,1,11,0,1,54.83870968,50.35971223,55.55555556,53.33333333,48.64864865,1
733984,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,0
733984,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,1
733986,0,6,0,1,42.10526316,60.30534351,31.25,56.25,31.57894737,0
733986,0,3,1,0,60.30534351,42.10526316,68.75,63.63636364,41.55844156,1
733988,1,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,0
733988,1,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,1
733990,1,6,1,1,42.10526316,51.51515152,41.17647059,43.75,31.57894737,0
733990,1,1,0,0,51.51515152,42.10526316,58.82352941,44.92753623,56.4516129,1
733992,0,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,0
733992,0,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,1
733994,1,5,1,0,53.38983051,54.83870968,57.14285714,53.96825397,53.7037037,0
733994,1,11,0,1,54.83870968,53.38983051,42.85714286,53.33333333,48.64864865,1
733996,1,2,1,0,50.35971223,47.01492537,44.44444444,54.09836066,56.4516129,0
733996,1,4,0,1,47.01492537,50.35971223,55.55555556,59.375,40.57971014,1
733998,1,6,0,1,42.10526316,54.83870968,37.5,56.25,31.57894737,0
733998,1,11,1,0,54.83870968,42.10526316,62.5,46.66666667,51.35135135,1
734000,0,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,0
734000,0,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,1
734002,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,0
734002,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,1
734004,0,2,1,1,50.35971223,53.38983051,50,54.09836066,43.5483871,0
734004,0,5,0,0,53.38983051,50.35971223,50,46.03174603,53.7037037,1
734006,1,11,1,1,54.83870968,57.14285714,50,46.66666667,48.64864865,0
734006,1,7,0,0,57.14285714,54.83870968,50,44.59459459,43.42105263,1
734008,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,0
734008,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,1
734010,0,2,0,1,50.35971223,42.10526316,58.82352941,45.90163934,43.5483871,0
734010,0,6,1,0,42.10526316,50.35971223,41.17647059,43.75,68.42105263,1
734012,1,11,0,1,54.83870968,47.01492537,75,53.33333333,48.64864865,0
734012,1,4,1,0,47.01492537,54.83870968,25,40.625,59.42028986,1
734014,0,1,1,0,51.51515152,57.14285714,27.77777778,55.07246377,56.4516129,0
734014,0,7,0,1,57.14285714,51.51515152,72.22222222,44.59459459,56.57894737,1
734016,1,5,0,1,53.38983051,42.10526316,62.5,46.03174603,46.2962963,0
734016,1,6,1,0,42.10526316,53.38983051,37.5,43.75,68.42105263,1
734018,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,0
734018,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,1
734020,0,11,1,1,54.83870968,51.51515152,33.33333333,46.66666667,48.64864865,0
734020,0,1,0,0,51.51515152,54.83870968,66.66666667,44.92753623,56.4516129,1
734022,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,0
734022,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,1
734024,0,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,0
734024,0,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,1
734026,1,11,0,0,54.83870968,50.35971223,55.55555556,53.33333333,51.35135135,0
734026,1,2,1,1,50.35971223,54.83870968,44.44444444,54.09836066,43.5483871,1
734028,0,1,1,0,51.51515152,60.30534351,37.5,55.07246377,56.4516129,0
734028,0,3,0,1,60.30534351,51.51515152,62.5,36.36363636,58.44155844,1
734030,1,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,0
734030,1,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,1
734032,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,0
734032,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,1
734034,0,3,0,1,60.30534351,54.83870968,66.66666667,36.36363636,58.44155844,0
734034,0,11,1,0,54.83870968,60.30534351,33.33333333,46.66666667,51.35135135,1
734036,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,0
734036,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,1
734038,0,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,0
734038,0,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,1
734040,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,0
734040,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,1
734042,0,1,1,0,51.51515152,54.83870968,66.66666667,55.07246377,56.4516129,0
734042,0,11,0,1,54.83870968,51.51515152,33.33333333,53.33333333,48.64864865,1
734044,1,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,0
734044,1,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,1
734046,0,7,1,0,57.14285714,53.38983051,62.5,55.40540541,43.42105263,0
734046,0,5,0,1,53.38983051,57.14285714,37.5,46.03174603,46.2962963,1
734048,1,4,1,0,47.01492537,51.51515152,31.57894737,40.625,59.42028986,0
734048,1,1,0,1,51.51515152,47.01492537,68.42105263,44.92753623,43.5483871,1
734050,1,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,0
734050,1,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,1
734052,1,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,0
734052,1,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,1
734054,1,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,0
734054,1,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,1
829710,1,1,1,0,51.51515152,57.14285714,27.77777778,55.07246377,56.4516129,0
829710,1,7,0,1,57.14285714,51.51515152,72.22222222,44.59459459,56.57894737,1
829712,1,3,0,1,60.30534351,42.10526316,68.75,36.36363636,58.44155844,0
829712,1,6,1,0,42.10526316,60.30534351,31.25,43.75,68.42105263,1
829714,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,0
829714,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,1
829716,1,3,1,1,60.30534351,54.83870968,66.66666667,63.63636364,58.44155844,0
