Match_Id,Day,Team_Id,Toss_Won,Bat_First,Win_Percenetage,Opponent_Win_Percentage,Win_Percenetage_Against,Toss_Decision_Win_Percentage,Bat_Decision_Win_Percentage,Team1_Score,Team2_Score,Match_Won
392229,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,390.993534,377.4435701,0
392229,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,377.4435701,390.993534,1
392230,0,7,0,0,57.14285714,53.38983051,62.5,44.59459459,43.42105263,327.3685294,432.1273666,0
392230,0,5,1,1,53.38983051,57.14285714,37.5,53.96825397,46.2962963,432.1273666,327.3685294,1
392231,1,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,185.9238987,369.7498915,0
392231,1,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,369.7498915,185.9238987,1
392232,1,3,0,0,60.30534351,57.14285714,45.45454545,36.36363636,41.55844156,268.1991489,227.339223,0
392232,1,7,1,1,57.14285714,60.30534351,54.54545455,55.40540541,56.57894737,227.339223,268.1991489,1
392233,0,8,1,0,38.66666667,51.51515152,22.22222222,44.18604651,58.13953488,342.6844815,291.6952822,0
392233,0,1,0,1,51.51515152,38.66666667,77.77777778,44.92753623,43.5483871,291.6952822,342.6844815,1
392234,1,8,1,0,38.66666667,47.01492537,30,44.18604651,58.13953488,262.6812435,291.780258,0
392234,1,4,0,1,47.01492537,38.66666667,70,59.375,40.57971014,291.780258,262.6812435,1
392235,0,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,488.9975789,96.82078043,0
392235,0,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,96.82078043,488.9975789,1
392236,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,311.0194187,407.2453631,0
392236,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,407.2453631,311.0194187,1
392237,1,2,0,0,50.35971223,42.10526316,58.82352941,45.90163934,56.4516129,389.1385317,138.013258,0
392237,1,6,1,1,42.10526316,50.35971223,41.17647059,43.75,31.57894737,138.013258,389.1385317,1
392238,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,298.0928598,222.943417,0
392238,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,222.943417,298.0928598,1
392239,0,3,1,1,60.30534351,47.01492537,58.82352941,63.63636364,58.44155844,238.5468374,277.1666027,0
392239,0,4,0,0,47.01492537,60.30534351,41.17647059,59.375,59.42028986,277.1666027,238.5468374,1
392240,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,407.3887829,341.1982446,0
392240,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,341.1982446,407.3887829,1
392241,0,2,1,1,50.35971223,38.66666667,45.45454545,54.09836066,43.5483871,501.1233943,309.0687114,0
392241,0,8,0,0,38.66666667,50.35971223,54.54545455,55.81395349,58.13953488,309.0687114,501.1233943,1
392242,1,6,0,1,42.10526316,38.66666667,63.63636364,56.25,31.57894737,246.0800103,537.2270653,0
392242,1,8,1,0,38.66666667,42.10526316,36.36363636,44.18604651,58.13953488,537.2270653,246.0800103,1
392243,1,2,1,0,50.35971223,60.30534351,36.84210526,54.09836066,56.4516129,320.7844559,234.2566168,0
392243,1,3,0,1,60.30534351,50.35971223,63.15789474,36.36363636,58.44155844,234.2566168,320.7844559,1
392244,1,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,315.9506778,378.1472294,0
392244,1,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,378.1472294,315.9506778,1
419111,1,8,1,0,38.66666667,51.51515152,22.22222222,44.18604651,58.13953488,268.2452147,341.4994009,0
419111,1,1,0,1,51.51515152,38.66666667,77.77777778,44.92753623,43.5483871,341.4994009,268.2452147,1
419112,1,7,1,1,57.14285714,53.38983051,62.5,55.40540541,56.57894737,467.0470009,586.0787918,0
419112,1,5,0,0,53.38983051,57.14285714,37.5,46.03174603,53.7037037,586.0787918,467.0470009,1
419113,0,4,0,1,47.01492537,42.10526316,55.55555556,59.375,40.57971014,279.0803654,430.78543,0
419113,0,6,1,0,42.10526316,47.01492537,44.44444444,43.75,68.42105263,430.78543,279.0803654,1
419114,1,1,1,0,51.51515152,50.35971223,50,55.07246377,56.4516129,434.131798,229.7484745,0
419114,1,2,0,1,50.35971223,51.51515152,50,45.90163934,43.5483871,229.7484745,434.131798,1
419115,0,3,0,0,60.30534351,38.66666667,60,36.36363636,41.55844156,263.4380174,491.4833321,0
419115,0,8,1,1,38.66666667,60.30534351,40,44.18604651,41.86046512,491.4833321,263.4380174,1
419116,1,5,0,1,53.38983051,42.10526316,62.5,46.03174603,46.2962963,263.7311994,393.4194656,0
419116,1,6,1,0,42.10526316,53.38983051,37.5,43.75,68.42105263,393.4194656,263.7311994,1
419117,1,2,0,0,50.35971223,47.01492537,44.44444444,45.90163934,56.4516129,461.9559957,391.1809798,0
419117,1,4,1,1,47.01492537,50.35971223,55.55555556,40.625,40.57971014,391.1809798,461.9559957,1
419118,0,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,81.20109991,565.7851998,0
419118,0,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,565.7851998,81.20109991,1
419119,1,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,308.446505,543.3699288,0
419119,1,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,543.3699288,308.446505,1
419120,1,2,1,0,50.35971223,53.38983051,50,54.09836066,56.4516129,433.4402634,48.89666735,0
419120,1,5,0,1,53.38983051,50.35971223,50,46.03174603,46.2962963,48.89666735,433.4402634,1
419121,1,6,1,1,42.10526316,60.30534351,31.25,43.75,31.57894737,352.2586157,476.2268612,0
419121,1,3,0,0,60.30534351,42.10526316,68.75,36.36363636,41.55844156,476.2268612,352.2586157,1
419122,0,8,0,1,38.66666667,47.01492537,30,55.81395349,41.86046512,447.8699865,338.4013515,0
419122,0,4,1,0,47.01492537,38.66666667,70,40.625,59.42028986,338.4013515,447.8699865,1
419123,1,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,237.3162655,346.4591132,0
419123,1,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,346.4591132,237.3162655,1
419124,0,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,189.9275716,460.866487,0
419124,0,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,460.866487,189.9275716,1
419125,1,8,1,1,38.66666667,42.10526316,36.36363636,44.18604651,41.86046512,491.5263579,370.1009174,0
419125,1,6,0,0,42.10526316,38.66666667,63.63636364,56.25,68.42105263,370.1009174,491.5263579,1
419126,0,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,436.2794818,402.4234517,0
419126,0,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,402.4234517,436.2794818,1
419127,1,7,0,0,57.14285714,51.51515152,72.22222222,44.59459459,43.42105263,277.2312468,244.3794912,0
419127,1,1,1,1,51.51515152,57.14285714,27.77777778,55.07246377,43.5483871,244.3794912,277.2312468,1
419128,1,2,0,1,50.35971223,60.30534351,36.84210526,45.90163934,43.5483871,507.3571721,224.5920379,0
419128,1,3,1,0,60.30534351,50.35971223,63.15789474,63.63636364,41.55844156,224.5920379,507.3571721,1
419129,1,4,1,0,47.01492537,53.38983051,40,40.625,59.42028986,317.4414339,468.3598966,0
419129,1,5,0,1,53.38983051,47.01492537,60,46.03174603,46.2962963,468.3598966,317.4414339,1
419130,1,7,1,0,57.14285714,60.30534351,54.54545455,55.40540541,43.42105263,285.5684496,377.8870112,0
419130,1,3,0,1,60.30534351,57.14285714,45.45454545,36.36363636,58.44155844,377.8870112,285.5684496,1
419131,1,5,0,0,53.38983051,38.66666667,77.77777778,46.03174603,53.7037037,567.9830601,184.6199681,0
419131,1,8,1,1,38.66666667,53.38983051,22.22222222,44.18604651,41.86046512,184.6199681,567.9830601,1
419132,1,4,0,0,47.01492537,51.51515152,31.57894737,59.375,59.42028986,259.0303996,381.7113175,0
419132,1,1,1,1,51.51515152,47.01492537,68.42105263,55.07246377,43.5483871,381.7113175,259.0303996,1
419133,1,2,1,0,50.35971223,42.10526316,58.82352941,54.09836066,56.4516129,285.4198496,554.5457115,0
419133,1,6,0,1,42.10526316,50.35971223,41.17647059,56.25,31.57894737,554.5457115,285.4198496,1
419134,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,377.9537856,492.5386835,0
419134,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,492.5386835,377.9537856,1
419135,0,8,1,0,38.66666667,57.14285714,40,44.18604651,58.13953488,319.4461867,371.9513905,0
419135,0,7,0,1,57.14285714,38.66666667,60,44.59459459,56.57894737,371.9513905,319.4461867,1
419136,1,6,1,1,42.10526316,51.51515152,41.17647059,43.75,31.57894737,558.9170827,159.5761839,0
419136,1,1,0,0,51.51515152,42.10526316,58.82352941,44.92753623,56.4516129,159.5761839,558.9170827,1
419137,1,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,498.0443313,239.3014684,0
419137,1,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,239.3014684,498.0443313,1
419138,1,3,0,0,60.30534351,50.35971223,63.15789474,36.36363636,41.55844156,363.486626,335.3445979,0
419138,1,2,1,1,50.35971223,60.30534351,36.84210526,54.09836066,43.5483871,335.3445979,363.486626,1
419139,0,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,595.7648503,284.2248832,0
419139,0,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,284.2248832,595.7648503,1
419140,1,1,1,1,51.51515152,38.66666667,77.77777778,55.07246377,43.5483871,355.4913456,362.1401438,0
419140,1,8,0,0,38.66666667,51.51515152,22.22222222,55.81395349,58.13953488,362.1401438,355.4913456,1
419141,1,4,1,1,47.01492537,50.35971223,55.55555556,40.625,40.57971014,355.8318481,431.1298152,0
419141,1,2,0,0,50.35971223,47.01492537,44.44444444,45.90163934,56.4516129,431.1298152,355.8318481,1
419142,1,3,1,1,60.30534351,53.38983051,64.70588235,63.63636364,58.44155844,688.4382151,565.7683174,0
419142,1,5,0,0,53.38983051,60.30534351,35.29411765,46.03174603,53.7037037,565.7683174,688.4382151,1
419143,0,7,1,1,57.14285714,38.66666667,60,55.40540541,56.57894737,499.1125738,219.6688003,0
419143,0,8,0,0,38.66666667,57.14285714,40,55.81395349,58.13953488,219.6688003,499.1125738,1
419144,1,1,1,1,51.51515152,47.01492537,68.42105263,55.07246377,43.5483871,362.4660286,447.8172509,0
419144,1,4,0,0,47.01492537,51.51515152,31.57894737,59.375,59.42028986,447.8172509,362.4660286,1
419145,0,6,1,1,42.10526316,50.35971223,35.29411765,43.75,31.57894737,489.1494082,324.0000589,0
419145,0,2,0,0,50.35971223,42.10526316,64.70588235,45.90163934,56.4516129,324.0000589,489.1494082,1
419146,1,8,0,0,38.66666667,53.38983051,22.22222222,55.81395349,58.13953488,472.4131974,558.4384247,0
419146,1,5,1,1,53.38983051,38.66666667,77.77777778,53.96825397,46.2962963,558.4384247,472.4131974,1
419147,1,3,1,1,60.30534351,57.14285714,45.45454545,63.63636364,58.44155844,405.224537,122.2175807,0
419147,1,7,0,0,57.14285714,60.30534351,54.54545455,44.59459459,43.42105263,122.2175807,405.224537,1
419148,1,5,0,0,53.38983051,47.01492537,60,46.03174603,53.7037037,405.4168966,151.0930858,0
419148,1,4,1,1,47.01492537,53.38983051,40,40.625,40.57971014,151.0930858,405.4168966,1
419149,0,1,1,1,51.51515152,42.10526316,58.82352941,55.07246377,43.5483871,482.2413609,246.2142694,0
419149,0,6,0,0,42.10526316,51.51515152,41.17647059,56.25,68.42105263,246.2142694,482.2413609,1
419150,1,2,0,1,50.35971223,38.66666667,45.45454545,45.90163934,43.5483871,403.9423635,497.0369356,0
419150,1,8,1,0,38.66666667,50.35971223,54.54545455,44.18604651,58.13953488,497.0369356,403.9423635,1
419151,1,4,0,0,47.01492537,57.14285714,50,59.375,59.42028986,481.1795463,208.4370305,0
419151,1,7,1,1,57.14285714,47.01492537,50,55.40540541,56.57894737,208.4370305,481.1795463,1
419152,1,8,0,0,38.66666667,60.30534351,40,55.81395349,58.13953488,412.7197924,242.732014,0
419152,1,3,1,1,60.30534351,38.66666667,60,63.63636364,58.44155844,242.732014,412.7197924,1
419153,0,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,632.5225656,220.6760296,0
419153,0,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,220.6760296,632.5225656,1
419154,1,6,1,1,42.10526316,47.01492537,44.44444444,43.75,31.57894737,114.6686982,340.6849262,0
419154,1,4,0,0,47.01492537,42.10526316,55.55555556,59.375,59.42028986,340.6849262,114.6686982,1
419155,0,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,271.9159237,439.8529372,0
419155,0,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,439.8529372,271.9159237,1
419156,1,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,410.5323736,280.2418042,0
419156,1,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,280.2418042,410.5323736,1
419157,1,7,1,1,57.14285714,42.10526316,50,55.40540541,56.57894737,444.6817445,253.2445249,0
419157,1,6,0,0,42.10526316,57.14285714,50,56.25,68.42105263,253.2445249,444.6817445,1
419158,0,3,0,0,60.30534351,51.51515152,62.5,36.36363636,41.55844156,448.964685,57.87315304,0
419158,0,1,1,1,51.51515152,60.30534351,37.5,55.07246377,43.5483871,57.87315304,448.964685,1
419159,1,5,1,1,53.38983051,50.35971223,43.75,53.96825397,46.2962963,286.3810042,403.2339145,0
419159,1,2,0,0,50.35971223,53.38983051,56.25,45.90163934,56.4516129,403.2339145,286.3810042,1
419160,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,157.7278845,321.6005133,0
419160,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,321.6005133,157.7278845,1
419161,1,4,0,1,47.01492537,38.66666667,70,59.375,40.57971014,353.643029,346.5669694,0
419161,1,8,1,0,38.66666667,47.01492537,30,44.18604651,58.13953488,346.5669694,353.643029,1
419162,1,2,1,0,50.35971223,57.14285714,42.10526316,54.09836066,56.4516129,184.3892327,453.7990914,0
419162,1,7,0,1,57.14285714,50.35971223,57.89473684,44.59459459,56.57894737,453.7990914,184.3892327,1
419163,0,1,0,0,51.51515152,53.38983051,40,44.92753623,56.4516129,401.9283905,177.6715343,0
419163,0,5,1,1,53.38983051,51.51515152,60,53.96825397,46.2962963,177.6715343,401.9283905,1
419164,1,4,0,1,47.01492537,60.30534351,41.17647059,59.375,40.57971014,420.015815,382.4644401,0
419164,1,3,1,0,60.30534351,47.01492537,58.82352941,63.63636364,41.55844156,382.4644401,420.015815,1
419165,0,6,0,0,42.10526316,38.66666667,63.63636364,56.25,68.42105263,340.6897582,363.3148659,0
419165,0,8,1,1,38.66666667,42.10526316,36.36363636,44.18604651,41.86046512,363.3148659,340.6897582,1
419166,1,1,0,0,51.51515152,57.14285714,27.77777778,44.92753623,56.4516129,368.2609541,116.3527543,0
419166,1,7,1,1,57.14285714,51.51515152,72.22222222,55.40540541,56.57894737,116.3527543,368.2609541,1
419167,1,2,0,0,50.35971223,57.14285714,42.10526316,45.90163934,56.4516129,273.2029153,442.4129889,0
419167,1,7,1,1,57.14285714,50.35971223,57.89473684,55.40540541,56.57894737,442.4129889,273.2029153,1
419168,1,3,1,1,60.30534351,38.66666667,60,63.63636364,58.44155844,410.0756404,277.0535841,0
419168,1,8,0,0,38.66666667,60.30534351,40,55.81395349,58.13953488,277.0535841,410.0756404,1
419169,1,2,0,0,50.35971223,38.66666667,45.45454545,45.90163934,56.4516129,424.4872491,40.57731311,0
419169,1,8,1,1,38.66666667,50.35971223,54.54545455,44.18604651,41.86046512,40.57731311,424.4872491,1
419170,1,3,1,1,60.30534351,57.14285714,45.45454545,63.63636364,58.44155844,467.8197321,247.5686477,0
419170,1,7,0,0,57.14285714,60.30534351,54.54545455,44.59459459,43.42105263,247.5686477,467.8197321,1
501203,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,405.1765675,261.4380575,0
501203,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,261.4380575,405.1765675,1
501204,1,8,0,1,38.66666667,53.38983051,22.22222222,55.81395349,41.86046512,158.3217871,459.0897628,0
501204,1,5,1,0,53.38983051,38.66666667,77.77777778,53.96825397,53.7037037,459.0897628,158.3217871,1
501205,0,9,1,1,42.85714286,50.35971223,0,50,28.57142857,238.8186168,318.8410407,0
501205,0,2,0,0,50.35971223,42.85714286,100,45.90163934,56.4516129,318.8410407,238.8186168,1
501206,1,6,1,1,42.10526316,57.14285714,50,43.75,31.57894737,112.434665,403.4699094,0
501206,1,7,0,0,57.14285714,42.10526316,50,44.59459459,43.42105263,403.4699094,112.434665,1
501207,0,10,0,0,26.08695652,47.01492537,50,85,70,362.0671257,183.9836856,0
501207,0,4,1,1,47.01492537,26.08695652,50,40.625,40.57971014,183.9836856,362.0671257,1
501208,1,1,1,1,51.51515152,38.66666667,77.77777778,55.07246377,43.5483871,465.8421974,198.6970952,0
501208,1,8,0,0,38.66666667,51.51515152,22.22222222,55.81395349,58.13953488,198.6970952,465.8421974,1
501209,1,5,0,0,53.38983051,42.10526316,62.5,46.03174603,53.7037037,367.7051776,306.8975003,0
501209,1,6,1,1,42.10526316,53.38983051,37.5,43.75,31.57894737,306.8975003,367.7051776,1
501210,0,2,0,1,50.35971223,57.14285714,42.10526316,45.90163934,43.5483871,140.8346303,255.2986681,0
501210,0,7,1,0,57.14285714,50.35971223,57.89473684,55.40540541,43.42105263,255.2986681,140.8346303,1
501211,1,4,1,0,47.01492537,60.30534351,41.17647059,40.625,59.42028986,484.7569485,397.1578162,0
501211,1,3,0,1,60.30534351,47.01492537,58.82352941,36.36363636,58.44155844,397.1578162,484.7569485,1
501212,0,10,0,0,26.08695652,42.85714286,100,85,70,404.4990845,146.3746822,0
501212,0,9,1,1,42.85714286,26.08695652,0,50,28.57142857,146.3746822,404.4990845,1
501213,1,8,0,1,38.66666667,50.35971223,54.54545455,55.81395349,41.86046512,506.1650874,284.2230814,0
501213,1,2,1,0,50.35971223,38.66666667,45.45454545,54.09836066,56.4516129,284.2230814,506.1650874,1
501214,1,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,182.5444839,317.3171112,0
501214,1,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,317.3171112,182.5444839,1
501215,0,7,0,1,57.14285714,42.85714286,0,44.59459459,56.57894737,329.7605784,275.2503021,0
501215,0,9,1,0,42.85714286,57.14285714,100,50,71.42857143,275.2503021,329.7605784,1
501216,1,3,1,1,60.30534351,50.35971223,63.15789474,63.63636364,58.44155844,479.0520054,351.5196613,0
501216,1,2,0,0,50.35971223,60.30534351,36.84210526,45.90163934,56.4516129,351.5196613,479.0520054,1
501217,0,8,0,1,38.66666667,47.01492537,30,55.81395349,41.86046512,249.7577957,386.4474511,0
501217,0,4,1,0,47.01492537,38.66666667,70,40.625,59.42028986,386.4474511,249.7577957,1
501218,1,10,0,1,26.08695652,42.10526316,33.33333333,85,30,420.956669,426.5624273,0
501218,1,6,1,0,42.10526316,26.08695652,66.66666667,43.75,68.42105263,426.5624273,420.956669,1
501219,0,1,1,0,51.51515152,53.38983051,40,55.07246377,56.4516129,306.9453596,111.2683859,0
501219,0,5,0,1,53.38983051,51.51515152,60,46.03174603,46.2962963,111.2683859,306.9453596,1
501220,1,9,1,0,42.85714286,60.30534351,50,50,71.42857143,246.3322036,289.887187,0
501220,1,3,0,1,60.30534351,42.85714286,50,36.36363636,58.44155844,289.887187,246.3322036,1
501221,1,6,0,0,42.10526316,38.66666667,63.63636364,56.25,68.42105263,252.0928476,430.8211082,0
501221,1,8,1,1,38.66666667,42.10526316,36.36363636,44.18604651,41.86046512,430.8211082,252.0928476,1
501223,1,7,0,0,57.14285714,26.08695652,83.33333333,44.59459459,43.42105263,401.6679149,123.4646485,0
501223,1,10,1,1,26.08695652,57.14285714,16.66666667,15,30,123.4646485,401.6679149,1
501224,0,1,1,0,51.51515152,42.85714286,0,55.07246377,56.4516129,180.8843118,310.8953459,0
501224,0,9,0,1,42.85714286,51.51515152,100,50,28.57142857,310.8953459,180.8843118,1
501225,1,4,0,1,47.01492537,53.38983051,40,59.375,40.57971014,447.919395,328.8076362,0
501225,1,5,1,0,53.38983051,47.01492537,60,53.96825397,53.7037037,328.8076362,447.919395,1
501226,1,7,0,1,57.14285714,60.30534351,54.54545455,44.59459459,56.57894737,480.256421,308.2086635,0
501226,1,3,1,0,60.30534351,57.14285714,45.45454545,63.63636364,41.55844156,308.2086635,480.256421,1
501227,0,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,188.3061204,468.3886442,0
501227,0,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,468.3886442,188.3061204,1
501228,1,6,0,1,42.10526316,47.01492537,44.44444444,56.25,31.57894737,611.1957589,397.9067317,0
501228,1,4,1,0,47.01492537,42.10526316,55.55555556,40.625,59.42028986,397.9067317,611.1957589,1
501229,1,8,1,0,38.66666667,57.14285714,40,44.18604651,58.13953488,209.8819199,424.8407677,0
501229,1,7,0,1,57.14285714,38.66666667,60,44.59459459,56.57894737,424.8407677,209.8819199,1
501230,0,5,1,0,53.38983051,42.85714286,50,53.96825397,53.7037037,495.7537147,96.28941719,0
501230,0,9,0,1,42.85714286,53.38983051,50,50,28.57142857,96.28941719,495.7537147,1
501231,1,3,0,1,60.30534351,26.08695652,66.66666667,36.36363636,58.44155844,435.4703738,259.9038042,0
501231,1,10,1,0,26.08695652,60.30534351,33.33333333,15,70,259.9038042,435.4703738,1
501232,1,6,0,1,42.10526316,50.35971223,35.29411765,56.25,31.57894737,359.1676696,297.3108496,0
501232,1,2,1,0,50.35971223,42.10526316,64.70588235,54.09836066,56.4516129,297.3108496,359.1676696,1
501233,1,10,1,1,26.08695652,60.30534351,33.33333333,15,30,193.0853513,364.1528503,0
501233,1,3,0,0,60.30534351,26.08695652,66.66666667,36.36363636,41.55844156,364.1528503,193.0853513,1
501234,0,9,1,0,42.85714286,38.66666667,0,50,71.42857143,143.1281342,481.0764276,0
501234,0,8,0,1,38.66666667,42.85714286,100,55.81395349,41.86046512,481.0764276,143.1281342,1
501235,1,6,1,0,42.10526316,51.51515152,41.17647059,43.75,68.42105263,332.2497884,390.8098821,0
501235,1,1,0,1,51.51515152,42.10526316,58.82352941,44.92753623,43.5483871,390.8098821,332.2497884,1
501236,1,5,1,0,53.38983051,57.14285714,37.5,53.96825397,53.7037037,251.9457986,132.111483,0
501236,1,7,0,1,57.14285714,53.38983051,62.5,44.59459459,56.57894737,132.111483,251.9457986,1
501237,0,2,0,1,50.35971223,26.08695652,100,45.90163934,43.5483871,404.4170436,350.3978263,0
501237,0,10,1,0,26.08695652,50.35971223,0,15,70,350.3978263,404.4170436,1
501238,1,9,0,0,42.85714286,42.10526316,50,50,71.42857143,222.458343,486.7480464,0
501238,1,6,1,1,42.10526316,42.85714286,50,43.75,31.57894737,486.7480464,222.458343,1
501239,0,1,1,0,51.51515152,47.01492537,68.42105263,55.07246377,56.4516129,262.4424771,110.386231,0
501239,0,4,0,1,47.01492537,51.51515152,31.57894737,59.375,40.57971014,110.386231,262.4424771,1
501240,1,5,1,0,53.38983051,26.08695652,80,53.96825397,53.7037037,415.1928691,253.2778197,0
501240,1,10,0,1,26.08695652,53.38983051,20,85,30,253.2778197,415.1928691,1
501241,0,3,1,1,60.30534351,38.66666667,60,63.63636364,58.44155844,470.2720156,367.0747303,0
501241,0,8,0,0,38.66666667,60.30534351,40,55.81395349,58.13953488,367.0747303,470.2720156,1
501242,1,7,0,1,57.14285714,47.01492537,50,44.59459459,56.57894737,431.6920722,265.3934191,0
501242,1,4,1,0,47.01492537,57.14285714,50,40.625,59.42028986,265.3934191,431.6920722,1
501243,0,6,0,1,42.10526316,42.85714286,50,56.25,31.57894737,216.7137712,346.5788662,0
501243,0,9,1,0,42.85714286,42.10526316,50,50,71.42857143,346.5788662,216.7137712,1
501244,1,8,1,0,38.66666667,51.51515152,22.22222222,44.18604651,58.13953488,269.8702706,350.3980261,0
501244,1,1,0,1,51.51515152,38.66666667,77.77777778,44.92753623,43.5483871,350.3980261,269.8702706,1
501245,1,3,0,0,60.30534351,53.38983051,64.70588235,36.36363636,41.55844156,381.5918257,247.5206726,0
501245,1,5,1,1,53.38983051,60.30534351,35.29411765,53.96825397,46.2962963,247.5206726,381.5918257,1
501246,0,10,1,0,26.08695652,57.14285714,16.66666667,15,70,295.8242141,310.3273126,0
501246,0,7,0,1,57.14285714,26.08695652,83.33333333,44.59459459,56.57894737,310.3273126,295.8242141,1
501247,1,9,0,1,42.85714286,51.51515152,100,50,28.57142857,401.1418782,283.5759623,0
501247,1,1,1,0,51.51515152,42.85714286,0,55.07246377,56.4516129,283.5759623,401.1418782,1
501248,0,8,0,1,38.66666667,42.10526316,36.36363636,55.81395349,41.86046512,438.9109196,520.5811301,0
501248,0,6,1,0,42.10526316,38.66666667,63.63636364,43.75,68.42105263,520.5811301,438.9109196,1
501249,1,2,0,1,50.35971223,47.01492537,44.44444444,45.90163934,43.5483871,608.2225716,201.4300248,0
501249,1,4,1,0,47.01492537,50.35971223,55.55555556,40.625,59.42028986,201.4300248,608.2225716,1
501250,1,1,0,0,51.51515152,60.30534351,37.5,44.92753623,56.4516129,161.5367843,174.0312121,0
501250,1,3,1,1,60.30534351,51.51515152,62.5,63.63636364,58.44155844,174.0312121,161.5367843,1
501251,0,7,0,1,57.14285714,42.10526316,50,44.59459459,56.57894737,487.8804814,241.1358527,0
501251,0,6,1,0,42.10526316,57.14285714,50,43.75,68.42105263,241.1358527,487.8804814,1
501252,1,2,0,0,50.35971223,42.85714286,100,45.90163934,56.4516129,458.9283538,81.72254921,0
501252,1,9,1,1,42.85714286,50.35971223,0,50,28.57142857,81.72254921,458.9283538,1
501253,0,4,1,1,47.01492537,26.08695652,50,40.625,40.57971014,221.4934417,347.9424981,0
501253,0,10,0,0,26.08695652,47.01492537,50,85,70,347.9424981,221.4934417,1
501254,1,5,1,0,53.38983051,60.30534351,35.29411765,53.96825397,53.7037037,233.7483052,533.3804237,0
501254,1,3,0,1,60.30534351,53.38983051,64.70588235,36.36363636,58.44155844,533.3804237,233.7483052,1
501255,1,8,1,1,38.66666667,26.08695652,75,44.18604651,41.86046512,202.8953454,385.9490937,0
501255,1,10,0,0,26.08695652,38.66666667,25,85,70,385.9490937,202.8953454,1
501256,0,4,0,1,47.01492537,57.14285714,50,59.375,40.57971014,433.198974,348.3508872,0
501256,0,7,1,0,57.14285714,47.01492537,50,55.40540541,43.42105263,348.3508872,433.198974,1
501257,1,5,0,1,53.38983051,50.35971223,43.75,46.03174603,46.2962963,161.2973786,371.2997395,0
501257,1,2,1,0,50.35971223,53.38983051,56.25,54.09836066,56.4516129,371.2997395,161.2973786,1
501258,1,3,1,1,60.30534351,42.10526316,68.75,63.63636364,58.44155844,468.8001485,285.6613523,0
501258,1,6,0,0,42.10526316,60.30534351,31.25,56.25,68.42105263,285.6613523,468.8001485,1
501259,1,9,0,1,42.85714286,47.01492537,0,50,28.57142857,298.7729249,473.8647586,0
501259,1,4,1,0,47.01492537,42.85714286,100,40.625,59.42028986,473.8647586,298.7729249,1
501260,1,2,1,0,50.35971223,51.51515152,50,54.09836066,56.4516129,276.467635,286.5770183,0
501260,1,1,0,1,51.51515152,50.35971223,50,44.92753623,43.5483871,286.5770183,276.467635,1
